pi_id,name
553388,Kevin Butler
541854,Forrest Shull
473946,Scott Acton
539958,Michael DeWeese
283073,Jinhua Guo
186808,W. Steven Gray
563223,Carrie Billy
39617,Barry Trager
495142,Annette Schloss
226267,G. Scott Rutherford
537856,Jeffrey Clark
422799,Michael Celia
382749,Joseph Pitt
89351,Richard Klosterman
342332,Babak Falsafi
181054,Xiaoshan Gao
518132,Anak Agung Julius
515627,Franz Hover
140387,Witaya Wannasuphoprasit
534402,Shwetak Patel
424300,Christopher Rahn
239241,Jane Jelinski
494978,Adam Tarnoff
335067,David Dewitt
390451,Joseph Flaherty
533430,Gary Brase
293319,Philip Weiser
553865,Mladen Vouk
561793,Carmen Abbott
538216,Michael Levine
554698,Joshua McDermott
486553,Bao Liu
486132,David Starobinski
334363,Anil Jain
496085,Munther Dahleh
193447,Eileen O'Neill
553620,Xiaofeng Wang
486458,Walid Aref
557814,Bilal Khan
554341,Eitan Grinspun
539912,Ioannis Kymissis
211309,Darryl Wilson
534492,Christopher Kiekintveld
492625,Huiming Anna Yu
462897,Ping Gui
96815,Dale Flecker
96403,Gary Dell
460491,Prodyot Basu
499376,Bahman Kalantari
534560,Alberto Cerpa
247639,David Nadeau
396478,Qiang Wang
517746,Mooi-Choo Chuah
226274,Alon Wolf
483418,Jonathan Kelner
550775,Nelson Morgan
518692,Patrice Koehl
228355,Tomasz Petelenz
392840,Tadashi Nakano
523624,Wounjhang Park
50225,Robert Netzer
526930,Vijay Gupta
125987,Timothy Van Zandt
206159,Thomas Moritz
513306,Nuno Vasconcelos
562984,Sankar Basu
555004,Scott Weidman
563130,Daniel Work
173374,Kevin Bowyer
502445,Ricardo Sanfelice
518152,Allison Druin
451484,Alexander Auchus
460241,Linda Beardsley
485796,Ali Ebnenasir
518908,G. Bard Ermentrout
202874,Daniel Port
409223,Charles Steinfield
530045,Andreas Terzis
2048,Anne Mavor
150420,Thomas E. Smith
258108,Erik Larsson
564317,Zhuowen Tu
450937,Janis Wolak
532650,Lech Papiez
565070,Daniel Cosley
382335,Diane Felmlee
468530,George Miller
125561,W. Nick Street
490699,Stella Batalama
526896,George Pappas
460558,Thomas Bewley
124871,Patrick Madden
565361,Matthew Bolton
417608,Robert Gilmour
485746,Ashish Gehani
550576,Rocco Servedio
310892,David Orin
120433,Darryl Stone
338379,Si-Qing Zheng
475380,Dan Jiao
440266,Daniel Freedman
117853,Linda Hill
303199,Carsten Denker
525580,Frank Douglas
539759,Craig Friedrich
278934,Peter Tarczy-Hornoch
345757,Brian McGough
390671,William Dunbar
518063,Biswanath Mukherjee
529556,James Collins
13770,J. C. Principe
537959,Andrei Stanishevsky
140208,Sven Dickinson
525603,Lisa Ruble
516801,Dirk Bergemann
492228,Un-Ku Moon
462918,Hao Jiang
361065,William O'Brien
563289,Guoning Chen
565010,Karen Fisher
108188,Donald Jenkins
321988,Kenneth Harris
251641,WANDA SMITH
515242,William Kath
541104,Masoud Milani
533326,Werner Benger
387907,Weiguo Fan
491238,Bogdan Hoanca
196501,Jia-Zhong Zhang
478614,William Kisaalita
561032,Junseok Chae
523508,Maite Brandt-Pearce
505436,Lawrence Moss
13196,Jacqueline Bishop
543587,Todd Andel
510151,Lucinda Sanders
183347,Nicholas Karlson
208799,Steven Koonin
501288,Tamara Sumner
560808,Michelle McGuire
557539,Mario Romero-Ortega
30760,Warren Littlefield
502419,Pratim Sengupta
489025,Joshua Pauli
140100,Richard Alterman
558590,Amitava Majumdar
216537,Terry Gray
553591,Aranya Chakrabortty
231681,Janette Murray
552111,Clayton Morrison
445747,Venkat Chandrasekhar
473345,Miki Hondzo
17939,W. Thomas Miller
447717,Stefan Leutgeb
529626,Paul Attewell
557316,Huiping Cao
486080,Daniel Terpstra
550652,Erin Chambers
485803,Kathi Fisler
343177,Leonard Kleinrock
526238,Matthew Frank
499748,David Ebert
531859,Michel DeGraff
373400,Sven Esche
408593,Judy Franklin
213489,Jeyhsin Yao
563995,Celine Latulipe
538707,Annamaria Amenta
558531,A. Selcuk Uluagac
526814,Donald Riley
490457,Esam El-Araby
521593,Somesh Jha
547858,Alex Mayer
290021,Edward Riseman
515407,Jerry Draayer
544833,Nanfang Yu
385369,Jan Allebach
412217,Mani Mina
465902,Joseph Teran
451436,Thor Besier
95148,Isaac Weiss
517652,John Goutsias
562058,Rattikorn Hewett
500200,Qiang Ji
421061,Alberto Speranzon
520949,Jaehoon Yu
384335,Marcel Just
318463,Heeralal Janwa
559955,Mark Young
97540,Ronald Ohlander
289637,Biing-Hwang Juang
332293,Venkataramanan Balakrishnan
516887,Carolyn Friedman
490456,Lin-Ching Chang
510306,Omar Lizardo
530889,Gregory Bothun
525686,Rajshekhar Sunderraman
422435,Yongdae Kim
409820,Richard Stern
531355,Jack Lutz
309902,Xiangen Hu
264576,R. James Milgram
430629,David Spooner
535948,Christopher Raphael
469189,Iris Weiss
205839,Patricia Goldman-Rakic
117482,Elise Turner
18377,Wensheng Wang
534302,Matthew Lease
138468,William Shoaff
356814,Jack Loomis
475241,John Guttag
292887,Kenneth Mackenzie
387187,Scott Snibbe
174528,Nancy Green
372103,Jennifer Burke
543519,Matthew Ward
550426,Christopher Batty
518274,Sam Tobin-Hochstadt
339273,Ronald Tuttle
523825,Yun-Bo Yi
549148,Susan Goldman
174826,Vassilis Prevelakis
517356,John Mellor-Crummey
339533,Luis Sarmenta
531740,Saeed Mohammadi
518052,Mitch Cherniack
563631,Carey Colvin
394474,Robert Ball
178655,R. Mark Goresky
409309,Lynne Edwards
444746,Long-zhuang Li
300608,John Lefante
292419,James Hansen
408960,Anya Samak
542050,Nathan Srebro
501477,Charles Dyer
360898,Phillip Dibner
400310,Richard Lipton
490281,Madhu Menon
388427,Kavitha Chandra
14530,Robert Lindsay
434747,Weiyi Meng
518481,Leyla Nazhandali
207128,Rafic Makki
292330,Mark Drela
518590,Steven Belknap
554285,Ratnesh Kumar
483884,Arthur Winer
159082,Philip Roe
552834,Erin Walker
250083,Mukesh Singhal
548342,Phillip Rogaway
557541,Vassilis Athitsos
402585,Larry Tupler
528389,John Fernandez
543344,Chris Wiggins
542080,Neoklis Polyzotis
466797,Xuan Shi
561257,Manuel Reyes
466995,Alireza Entezari
470889,John Seinfeld
540805,Christopher Brown
2382,Maurice Mitchell
451149,Akos Seress
124951,Jeffrey Tsai
414766,Karl von Ellenrieder
518459,Seda Memik
557146,John Philbeck
29805,Richard Chang
475349,Douglas Downey
305885,Ivet Bahar
89417,Louis Hecht
260236,Gary McMurtry
218113,Joseph Paradiso
518316,Mithuna Thottethodi
43711,Ann Bishop
543515,Vassilis Tsotras
551540,Matthew Fickus
421842,Gary Minden
518608,Thomas Hayes
335491,Lorie Loeb
555612,Heinrich Jaeger
459243,Fernando Escobedo
193172,Daniel Kenan
334017,Rashmi Prasad
531418,Earl Barr
451184,Jeremie Roland
383754,Marian Iordache
543538,Kristen Grauman
308882,Eduardo Sontag
386978,Dennis Kekas
559753,Christopher Yang
509517,Gianluca Lazzi
456867,Song-Chun Zhu
530080,Lizhong Zheng
184165,Richard Fishman
530660,Robert Kosara
492401,Erica Young
512072,Allen Mills
50867,Jack Silverstein
161572,Juliet Musso
328286,Aman Behal
343227,Regan Zane
253899,Michael Coombs
517678,Anne Bardaglio
292681,Thomas Zeffiro
512827,Rui-Rui Du
464510,Fredrick Semazzi
226628,Patricia Morton
533364,Kurt Keutzer
517455,Philip Bourne
85933,Jadranka Skorin-Kapov
539936,William Miller
307129,Steven Collins
218438,Victor Winter
280088,S. Bradleigh Vinson
430757,Sibel Adali
485639,Jon Yard
442494,Christoph Thiele
99530,Ida Stockman
530862,Pierce Cantrell
377678,Edwin Hou
129383,Zorica Nedovic-Budic
433915,Michael Cohen
562605,M. Lynne Markus
553166,Tony Ro
425910,James Poe
225740,Christopher Dubay
557913,Troy Hall
409270,Kerry Handron
550884,Shuangqing Wei
218867,Donna Stoddard
229903,Dorothy Bennett
556710,Ryan Newton
49397,Vipul Gupta
233000,David Johnson
553423,Zhongming Zhao
521222,Agnieszka Szarecka
497408,Thomas Naps
211953,Steven Yip
550165,Alenka Zajic
286979,Mikhael Gromov
421171,Stephen Craven
343466,Mel Horwitch
76213,Richard Belew
124456,Arthur Werschulz
383825,Liqiang Zhang
324990,Jeannie Oakes
154218,Michael Waterman
541028,Charles Sherrill
240618,B Bhagyavati
529527,Patricia Romero-Lankao
530278,Steven Carr
82184,Michael Grobe
472872,Alma Hernandez
67154,Joel L. Hartman
534006,Chunxiao Chigan
538795,William Gasarch
218080,Barbara Loeding
517551,Stark Draper
527619,John King
409364,Liming Cai
311712,J Mark Pullen
292412,Michael Ball
481017,Mary Boyd
550135,Robert LaRose
284363,Bruno vanSwinderen
94844,Jamshid Mahdavi
480369,Daniel Cohen
549718,Rajiv Gupta
290030,Jean Ponce
565145,Daniel Keefe
343661,Katherine Stewart
554666,Jian Jian Li
518562,Steven Nowick
496888,Ronald Eguchi
335186,C. S. George Lee
368649,Sandra Faber
561631,Giovanni Paternostro
380734,Harry Hochheiser
521141,Paul Durbin
548851,Richard Lenski
124550,Erica Jen
485522,Richelle Koopman
464680,JoAnn Paul
559270,J.M. Shawn Hutchinson
173357,Bertram Shi
472804,Richard Gale
533089,David Pollard
517802,Sariel Har-Peled
559176,Paul Torrens
531753,Alyosha Molnar
554882,Kelvin Bryant
518072,Richard Cole
558347,Jarvis Sulcer
550384,Ciprian Borcea
497142,Alberto Sangiovanni-Vincentelli
417592,Patrick Cousot
490409,Stephen Lyon
250214,Jill Drury
339882,Debatosh Debnath
506512,Dana Brooks
550712,Qiang Zhu
325387,- Robby
146271,Sylvia Beyer
460124,Amy Cohn
522181,Martin Ossowski
517413,Michael Tarr
558000,Thomas Philip
528460,Sunho Lim
486062,Mark Crovella
320640,Guy-Alain Amoussou
554778,Bernhard Palsson
397032,Richard Rothman
543428,Anca Segall
558157,Roozbeh Jafari
547903,Henry Lieberman
517778,Thomas Conte
554925,Lamont Flowers
563293,Adilson Motter
141762,Johnnie Watson
356386,Michael Doran
486227,Ketan Mane
510759,Tingjun Zhang
527040,Kameshwar Poolla
541771,Jaime Arguello
523459,Rajesh Rajamani
564627,Christopher Wilson
455232,Carlos Correa
560159,Ramesh Johari
65765,Barbara Wardle
227375,Syun-Ichi Akasofu
404084,Michael Tabor
15399,Richard Binder
500355,Sharon Swartz
521348,Carlotta Domeniconi
550551,Michela Becchi
556968,Michael Naughton
518228,Gu-Yeon Wei
440339,Bert Bras
231101,Catherine Rosenberg
383956,Nabil Sarhan
267325,Vladimir Brajovic
467562,Frank Shipman
483816,Bruno Olshausen
49383,Ronald Kriz
162458,Stephane Mallat
533215,Prasun Dewan
486086,Patrick Eugster
562577,Douglas Blough
483518,Diane Bailey
399103,Hongbin Li
538617,Eyualem Abebe
347460,Richard Waltz
125789,Lawrence Dowdy
425934,Robert Schnabel
526004,Deborah Huntzinger
445639,Shiwei Zhang
498231,Jaideep Vaidya
173334,Essam El-Kwae
549245,Barbara Means
12309,Alton Sanders
385731,Albert-Laszlo Barabasi
553547,Hadas Kress Gazit
239242,Steven Swinford
541769,Robert Capra
498689,Todd Martinez
33530,Tracie Streltzer
550903,Shashi Shekhar
557607,Thomas DeFanti
496861,Roberto Leon
353763,Gladys Ducoudray
362927,Sandip Sen
550631,Benjamin Kimia
380917,Gary Wicks
554019,John Aitchison
99950,Kuo-Chung Tai
550348,Ming Gu
517581,Paul Beame
502347,Gabriel Dos Reis
562887,Haryadi Gunawi
406740,Margaret McLaughlin
179812,Megumi Kameyama
30757,Richard Dunn
121234,Raphael Malyankar
475468,William Gavin
486380,Allan Levey
345635,Yolanda Reimer
496368,Yong Tan
264535,Gregg Vanderheiden
118746,Vinod Malhotra
409707,Massimo Franceschetti
397863,Philip Sweany
560819,Ana Sirovic
561930,Jeffrey Hancock
534440,Rahul Mangharam
421231,- Robby
530607,Jonathan Lees
527002,Aloysius Mok
527631,Eugene Charniak
513913,Thomas Harrison
353962,Miodrag Rancic
547212,Ufuk Topcu
214520,Jan Chomicki
528454,David Dampier
528808,Kevin Franklin
505729,Simon Parsons
125664,David Talkin
379219,Tomasz Haupt
196088,Michael Erdmann
167042,Alan Willsky
550946,Mihalis Yannakakis
425237,Michael Miga
553786,Srinivasa Akella
557236,Younan Xia
520821,Catherine Tucker
540234,Rebecca Wright
425154,Johnny Wong
335171,Vivian Bellofatto
553661,Katia Sycara
67291,Gregory Palmer
239076,James Lehnert
516082,Mark Johnson
124806,Pat Banerjee
142856,Richard Muntz
466809,Andrey Tovchigrechko
384061,John Rushby
485665,Josep Torrellas
230633,Joanne Hugi
44888,Alan Biermann
155175,Susan Mabry
167269,Hans Lipps
550958,Shiwen Mao
530296,Zack Butler
376952,Glenn Solomon
353750,Carla Ellis
438680,Neil Spring
287458,Mark Gaynor
560209,Xinyu Zhang
361237,Julie Benyo
194367,Nagaraj Rao
437989,Bernhardt Saini-Eidukat
554179,Carolyn Rose
559182,Jaroslaw Nabrzyski
543555,Eric Fosler-Lussier
560145,Roy Pea
382141,Daji Qiao
560474,Peter Cornillon
523442,Robert Shapiro
434750,Madhusudhan Govindaraju
451485,Juebin Huang
541268,R. Mitchell Parry
36059,Jeffrey Augenstein
409637,Gyorgy Turan
260839,Cristina Comaniciu
425682,Mary Lou Zeeman
317910,Samer Faraj
539289,Piyush Kumar
33872,Andrew Cyr
420466,Lawrence Schovanec
440928,Anjan Bose
538217,JRay Scott
518195,Bor-Yuh Evan Chang
506701,Catherine Weinberger
551007,Dominic Duggan
462891,S. Venkatesan
549877,Daniel Sanchez Martin
526815,Ana Hunsinger
416473,Sally Floyd
537127,James Myers
435651,Lorraine Olendzenski
531454,Mark Gabel
226214,Elias Houstis
497162,Michael Franklin
276028,Igor Smolyaninov
534490,Theodore Kim
183718,Nicole Steckler
385127,Zhongfeng Wang
380854,Girish Agarwal
376041,Morrison Obeng
518241,Jessica Lin
496762,David Kahaner
554197,Eleazar Eskin
444168,April Kontostathis
517576,Sandra Sheppard
555788,Rene Vidal
541908,Arie Kaufman
558519,Luc Renambot
166660,Dennis Kibler
518978,Sandra Carpenter
381849,Kaijie Wu
435647,Richard Sharp
451869,Kevin Chang
476108,Weiqiang Ding
511701,Lijun Yin
523437,Mark Gluck
263692,Charles Hill
485699,Fredo Durand
496511,Lori Levin
489674,Michael Jones
338092,Piotr Gmytrasiewicz
554514,Guoliang Xing
147773,Keith Decker
89044,Michael Insana
553637,Brenna Argall
551285,Philippos Mordohai
561926,Mike Burmester
525559,Wanhong Zheng
244064,Tso-Ping Ma
541975,Michael Peshkin
202606,Richard Foulds
75111,Raghu Krishnapuram
517735,Kalle Lyytinen
564480,Anu Ramaswami
481137,Fatma Mili
498157,Paul Flikkema
449854,Arye Nehorai
503671,Omar Yaghi
186675,Peter Gacs
549684,Jerome Hoffman
250004,Deryle Lonsdale
309332,Paul Chew
550256,Ruth Bahar
401071,Randall Geiger
106154,Timour Paltashev
289308,P. Bryan Heidorn
527254,Thomas Rondeau
547412,Angelia Nedich
229226,Linda Torczon
173364,Bruce Wheeler
550532,Feng Qin
194123,Benno Schwikowski
451925,Adam Klivans
486405,Jorg Peters
437690,Robert Zimmerman
548198,Nelson Sa
432182,Ivan Djordjevic
524905,Avik Ghosh
168426,James P. Zappen
349186,Jun John Xu
258712,David Munson
347574,B. Alex King III
231050,Nageswara Rao
523064,Gregory Characklis
503869,"Warren Hunt, Jr."
549757,Mustaque Ahamad
483862,Shouhuai Xu
521295,Owen Carmichael
550709,A.L. Narasimha Reddy
530807,John Dubach
472178,Gerald Baumgartner
541967,Ankur Srivastava
518163,Peter Shor
301987,Margaret Wright
146447,Daniel Tranchina
548347,Valerio Pascucci
557952,Jacqueline Isaacs
468103,Felisa Vazquez-Abad
119116,Masaaki Mizuno
457288,Bijoy Ghosh
313140,Sherry Turkle
463461,Nancy Dribin
448024,Christoph Lehmann
560579,Patricia Brennan
534422,Soon-Jo Chung
258901,Greg Janee
445173,Sanjeev Khudanpur
392002,Daniel Frost
89471,Walter McRae
139560,Brian Smits
491562,Frank Smith
563558,Aroutis Foster
464166,Gary Grider
279003,Shahriar Negahdaripour
297664,G.V.S. Raju
468664,Michael Lightner
556808,Richard Han
289799,Tobun Ng
226204,John Maeda
492331,Yehia Massoud
357394,Adam Kalai
208545,Maja Bystrom
182123,Imme Ebert-Uphoff
97577,Hans Kruse
491648,Daniel Klein
406220,Andrew Appel
257047,Sonja Wiley Patton
271511,Joseph O'Rourke
526902,Alexandre Bayen
499556,Yijun Liu
370903,Lionel Kimerling
374747,Leonidas Bachas
366659,Robert Joynt
526309,Hsien-Hsin Lee
371336,Art Vandenberg
555783,Kornel Ehmann
420808,Ionel Navon
447954,Michael Twidale
485815,Fernando De la Torre
196349,Sankaran Mahadevan
519258,Xianfeng Gu
543599,Christopher Jermaine
486352,Douglas Shire
560044,Gwendolyn Huntoon
475121,Eric Allender
410105,Kilian Koepsell
489149,Mary Beth Ogulewicz
472157,Janette Boughman
430635,Dimitrios Gunopulos
140111,Dirk Van Gucht
560202,Jon Peha
410444,Joel Saltz
345581,Edward Seidel
243587,Gang Qian
562362,Haesun Park
74418,Margaret Fleck
557487,William Gropp
185030,Barry Leiner
557274,Miriam Leeser
542513,Michael Schwartz
511584,Christopher Bailey-Kellogg
528809,Donna Cox
547895,Neo Martinez
303431,Jianhong Shen
501527,Victor Eijkhout
430632,Alain Roy
135703,Daniel Conway
409565,Gregory Carlson
402591,Doug James
239874,James Arvo
550175,Christian Collberg
533831,Rafail Ostrovsky
530355,James Fowler
542062,Jean Fox Tree
485106,Sartaj Sahni
532929,Nail Gumerov
317369,John Clarke
333153,Myra Aud
474722,Angela Belcher
556630,Michael Gribskov
550914,Kenneth Rose
408599,Eric Klassen
541429,Michael Zhang
529169,Cathy Wu
551152,Paula Hidalgo
391314,J. Devens Gust
486066,Donald Yeung
516989,Jane Lin
483774,Emin Sirer
283200,Bruce Jacob
312117,Jean Andrian
226271,Branislav Jaramaz
540016,David Lorenz
194368,Richard MacIntyre
534276,William Enck
526944,Mihail Sichitiu
499989,Stephen Carpenter
11985,Norman Hall
538322,Quentin Jones
483402,Achilleas Anastasopoulos
553880,Alessandro Acquisti
16106,Clifford Mullis
559800,Natasa Miskov-Zivanov
485126,Faramarz Fekri
484094,Andrew Robertson
393275,Lawrence Leemis
523725,Louis Scharf
525702,Sule Ozev
338406,Charles Zender
478206,Johan Bollen
217637,John Chiasson
550832,Malgorzata Marek-Sadowska
475179,Beichuan Zhang
314872,Chi-Lin Shih
460485,Soumya Ray
344948,Mohamed Elgamel
432407,Gerald Kane
274442,Jonathan Stanton
393428,Kathryn Sanders
255548,Richard Wies
558600,Charles Hansen
424014,Deanna Kosaraju
563312,Tawanna Dillahunt
266164,Lee Markosian
147217,J. Raul Ramirez
337797,Neil Murray
99877,Dennis Volpano
300026,Donald Tomlinson
561939,Patrick D. Smith
565072,Carol Menassa
320626,Cynthia Lanius
523704,Sonia Martinez
541954,Jon Froehlich
153088,Ravi Mazumdar
464009,Sheryl Burgstahler
174970,Terrence Hendershott
336016,Peter Kogge
559621,Ann Gates
336793,Gabriele Wienhausen
556914,Stephen Beck
531411,Michael Gleicher
550662,Andrea Montanari
520204,Kathleen Meehan
553190,Anthony Baylis
472891,Nancy Griffeth
432284,Lorenzo Torresani
431172,Mainak Chatterjee
521358,Denise Anthony
289589,Jon Gunderson
250082,Joseph B. Evans
562974,Christopher Clifton
448933,Michael Murphy
370996,Alan Cassell
276034,Wenjing Ye
558109,Sitharama Iyengar
518233,Dianne Pawluk
531380,Andruid Kerne
223364,Ben Juliano
86249,Todd Torgersen
125068,David Steere
425363,Charles Ofria
527056,Er-Wei Bai
260549,Andrew Lippman
424849,Stephen Scott
554356,Zhengchang Su
562485,Kiran Bhaganagar
432722,Xifeng Yan
301523,Alan Laub
379504,Charles Wessner
546422,John Valentine
552730,Ivon Arroyo
541220,Supriyo Bandyopadhyay
368857,Jyh-Charn Liu
527877,Juhan Frank
381239,Gerald Miller
517663,Martin Burtscher
527258,Michael Nelson
474923,Yonghua Chen
468587,Susan Gauch
523334,Nikolay Shiklomanov
515841,Ramamohan Paturi
226567,Brian Marx
456072,John Yen
549758,Patrick Traynor
70486,Alex Delis
518826,David Dornfeld
548334,Jeff Schneider
14979,Brian Woerner
243531,Stephen Hackney
342282,Asim YarKhan
485821,Claudio Chamon
520550,Jeffrey Heinz
534266,Ashwin Machanavajjhala
560477,Ross Buck
382244,Victor Perotti
400658,Barry Smith
431447,Sing-Hoi Sze
501974,Marsette Vona
258114,Stephen Zavestoski
262198,Vijay Samalam
199555,Qingyan Chen
361119,Joan M. Peckham
489148,Regina Mendez
518438,David Zuckerman
167057,Thomas Landauer
457083,Suman Datta
352589,Lei He
139885,Rene Peralta
279149,Gilbert Stewart
15717,Vasek Chvatal
547185,Majid Sarrafzadeh
543499,Nicholas Polys
526952,Teresa Wu
559849,C. K. Shum
347899,Audrey Gasch
505862,Sidney Nagel
43608,Mark A. Luker
173453,Christopher Landauer
166355,Bruce Perlman
83010,Jerry Olson
553167,Zhigang Zhu
129388,Matthew Gibson
13198,Ted Wackerle
489515,Kai-Min Chang
376954,William Phillips
547675,Diane Cook
486372,Joel Hass
551409,Anthony van Eyken
258220,Kinetsu Abe
502125,Joseph Zambreno
533436,William Labov
551857,Latifur Khan
402586,David Kaber
510114,Frank Sottile
565247,Daniel Katz
420737,Burton Andrews
540074,Supratik Mukhopadhyay
558950,Michael Cafarella
181687,Rida Farouki
482235,Arthur Olson
469607,Cynthia Rudin
370977,Eva Kanso
440710,Dorothy Espelage
543277,Eduard Hovy
542088,Anthony Maciejewski
490115,Oskar Painter
484739,Holly Taylor
140113,Edward Robertson
562587,James Pustejovsky
495365,Walid Taha
292815,Andrew Siegel
544292,Joseph Shepherd
540944,Jiong Tang
485999,Melissa Tallman
560645,Leigh Abts
562759,Jacob Eisenstein
44897,Matthew Champagne
549499,Dmitry Berenson
486619,Shawn Bowers
562668,Paulo Blikstein
338295,Yongwei Sheng
58100,Elaine Marshall-Asfour
556687,Christopher Gill
262217,Andrea Press
411407,Phillip McClean
555023,Nicola Ferrier
519818,James Kiper
513776,Linda Katehi
563405,James Spohrer
282069,Hao Che
520020,Bingtuan Li
140587,Yiu-Kai Dennis Ng
532865,David Thomas
515276,Simon Levin
225743,Paul Utgoff
483594,Dave Bacon
550216,Alan Mislove
376299,Wei Ye
561079,Brian Butler
